11:47:39.723 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 5.4.1.Final
22:45:04.161 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 3645 ms
22:45:06.481 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure Ant [pattern='/css/*'] with []
22:45:06.481 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure Ant [pattern='/js/*'] with []
22:45:06.523 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@50672905, org.springframework.security.web.context.SecurityContextPersistenceFilter@1a0ffb9b, org.springframework.security.web.header.HeaderWriterFilter@61eab26b, org.springframework.security.web.authentication.logout.LogoutFilter@5b0e9e0c, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@6ebbc06, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@8549c5f, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@2be50bba, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@430d3021, org.springframework.security.web.session.SessionManagementFilter@116fc29e, org.springframework.security.web.access.ExceptionTranslationFilter@727dcc64, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@11015ca0]
22:45:07.060 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
22:45:07.815 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
22:45:07.970 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-12358"]
22:45:08.008 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 12358 (http) with context path ''
22:45:08.154 [main] INFO  com.toys.acb.UserApplication - Started UserApplication in 8.57 seconds (JVM running for 11.638)
22:45:08.600 [http-nio-12358-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
22:45:08.600 [http-nio-12358-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
22:45:08.602 [http-nio-12358-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 2 ms
22:45:09.152 [http-nio-12358-exec-1] INFO  c.t.acb.service.impl.AuthServiceImpl - 用户登录成功：username=Jack
22:49:22.186 [http-nio-12358-exec-5] INFO  c.t.acb.service.impl.AuthServiceImpl - 用户登录成功：username=Tom
22:49:58.865 [http-nio-12358-exec-1] INFO  c.t.acb.service.impl.AuthServiceImpl - 用户登录成功：username=Tom
22:54:46.774 [main] INFO  com.toys.acb.UserApplication - Starting UserApplication using Java 15.0.2 on DESKTOP-2D7JFDC with PID 8524 (F:\Program\java_work\ACB\acb_user\target\classes started by CKD in F:\Program\java_work\ACB)
22:54:46.773 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 5.4.1.Final
22:54:46.778 [main] INFO  com.toys.acb.UserApplication - No active profile set, falling back to default profiles: default
22:54:48.570 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
22:54:48.572 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
22:54:48.608 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 16 ms. Found 0 Redis repository interfaces.
22:54:49.067 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@384fda47' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
22:54:49.076 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
22:54:49.420 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 12358 (http)
22:54:49.434 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-12358"]
22:54:49.434 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
22:54:49.435 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.46]
22:54:49.612 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
22:54:49.612 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2744 ms
22:54:50.761 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure Ant [pattern='/css/**'] with []
22:54:50.761 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure Ant [pattern='/js/**'] with []
22:54:50.835 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@b808af5, org.springframework.security.web.context.SecurityContextPersistenceFilter@40017e98, org.springframework.security.web.header.HeaderWriterFilter@208e5b23, org.springframework.security.web.authentication.logout.LogoutFilter@9880a15, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@5b490d5e, org.springframework.security.web.session.ConcurrentSessionFilter@16b7e04a, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@dbc7e0a, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@5ddd84d2, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@18b04526, org.springframework.security.web.session.SessionManagementFilter@aee05f4, org.springframework.security.web.access.ExceptionTranslationFilter@106459d9, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@b34c7c9]
22:54:51.341 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
22:54:51.685 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
22:54:51.888 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-12358"]
22:54:51.946 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 12358 (http) with context path ''
22:54:52.077 [main] INFO  com.toys.acb.UserApplication - Started UserApplication in 6.369 seconds (JVM running for 8.375)
22:55:06.059 [http-nio-12358-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
22:55:06.059 [http-nio-12358-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
22:55:06.060 [http-nio-12358-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
22:55:06.519 [http-nio-12358-exec-1] INFO  c.t.acb.service.impl.AuthServiceImpl - 用户登录成功：username=Tom
22:55:45.127 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 5.4.1.Final
22:55:45.132 [main] INFO  com.toys.acb.UserApplication - Starting UserApplication using Java 15.0.2 on DESKTOP-2D7JFDC with PID 15724 (F:\Program\java_work\ACB\acb_user\target\classes started by CKD in F:\Program\java_work\ACB)
22:55:45.133 [main] INFO  com.toys.acb.UserApplication - No active profile set, falling back to default profiles: default
22:55:46.321 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
22:55:46.324 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
22:55:46.354 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 14 ms. Found 0 Redis repository interfaces.
22:55:46.748 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@261bd7b' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
22:55:46.754 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
22:55:47.014 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 12358 (http)
22:55:47.021 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-12358"]
22:55:47.022 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
22:55:47.023 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.46]
22:55:47.138 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
22:55:47.138 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1935 ms
22:55:48.127 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure Ant [pattern='/css/**'] with []
22:55:48.127 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure Ant [pattern='/js/**'] with []
22:55:48.179 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@da5d5e1, org.springframework.security.web.context.SecurityContextPersistenceFilter@42d174ad, org.springframework.security.web.header.HeaderWriterFilter@7c4ca87c, org.springframework.security.web.authentication.logout.LogoutFilter@3cb04dd, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@7fc1fd31, org.springframework.security.web.session.ConcurrentSessionFilter@3722f39d, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@173a5fad, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7742a276, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@7d7d8911, org.springframework.security.web.session.SessionManagementFilter@1dbeedff, org.springframework.security.web.access.ExceptionTranslationFilter@5ddd84d2, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@6814262d]
22:55:48.639 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
22:55:48.935 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
22:55:49.101 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-12358"]
22:55:49.150 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 12358 (http) with context path ''
22:55:49.245 [main] INFO  com.toys.acb.UserApplication - Started UserApplication in 4.751 seconds (JVM running for 6.594)
22:56:09.483 [http-nio-12358-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
22:56:09.483 [http-nio-12358-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
22:56:09.484 [http-nio-12358-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
22:56:09.923 [http-nio-12358-exec-1] INFO  c.t.acb.service.impl.AuthServiceImpl - 用户登录成功：username=Tom
22:56:23.013 [http-nio-12358-exec-4] INFO  c.t.acb.service.impl.AuthServiceImpl - 用户登录成功：username=Jack
22:57:17.808 [http-nio-12358-exec-9] INFO  c.t.acb.service.impl.AuthServiceImpl - 用户登录成功：username=Jack
22:57:33.781 [http-nio-12358-exec-1] INFO  c.t.acb.service.impl.AuthServiceImpl - 用户登录成功：username=Tom
23:01:35.510 [main] INFO  com.toys.acb.UserApplication - Starting UserApplication using Java 15.0.2 on DESKTOP-2D7JFDC with PID 7452 (F:\Program\java_work\ACB\acb_user\target\classes started by CKD in F:\Program\java_work\ACB)
23:01:35.510 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 5.4.1.Final
23:01:35.512 [main] INFO  com.toys.acb.UserApplication - No active profile set, falling back to default profiles: default
23:01:36.877 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
23:01:36.880 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
23:01:36.926 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 26 ms. Found 0 Redis repository interfaces.
23:01:37.500 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@11d86b9d' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
23:01:37.511 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
23:01:37.769 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 12358 (http)
23:01:37.779 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-12358"]
23:01:37.780 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
23:01:37.780 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.46]
23:01:37.904 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
23:01:37.905 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2338 ms
23:01:39.109 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure Ant [pattern='/css/**'] with []
23:01:39.109 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure Ant [pattern='/js/**'] with []
23:01:39.174 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2e7a9db7, org.springframework.security.web.context.SecurityContextPersistenceFilter@b808af5, org.springframework.security.web.header.HeaderWriterFilter@3cb04dd, org.springframework.security.web.authentication.logout.LogoutFilter@68d8ae27, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@3350ab4, org.springframework.security.web.session.ConcurrentSessionFilter@1c58d7be, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@2fd4312a, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@290c266c, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5315266, org.springframework.security.web.session.SessionManagementFilter@30fa8a6b, org.springframework.security.web.access.ExceptionTranslationFilter@20231384, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@2ec0ca83]
